Started: 2025-10-21T06:14:07.1515352+02:00 PID=43640
2025-10-21T11:53:17.9551040+02:00, CPU=41.613,13s, WS=55504 KB
2025-10-21T11:54:17.9837155+02:00, CPU=41.672,44s, WS=55504 KB
2025-10-21T11:55:18.0222395+02:00, CPU=41.731,94s, WS=55504 KB
2025-10-21T11:56:18.0635469+02:00, CPU=41.791,45s, WS=55504 KB
2025-10-21T11:57:18.0943898+02:00, CPU=41.850,81s, WS=55504 KB
2025-10-21T11:58:18.1209749+02:00, CPU=41.910,25s, WS=55504 KB
2025-10-21T11:59:18.1550519+02:00, CPU=41.969,52s, WS=55504 KB
2025-10-21T12:00:18.1821464+02:00, CPU=42.029,05s, WS=55504 KB
2025-10-21T12:01:18.2145687+02:00, CPU=42.088,25s, WS=55504 KB
2025-10-21T12:02:18.2494926+02:00, CPU=42.147,55s, WS=55504 KB
2025-10-21T12:03:18.2838934+02:00, CPU=42.206,95s, WS=55504 KB
2025-10-21T12:04:18.3214636+02:00, CPU=42.266,31s, WS=55504 KB
2025-10-21T12:05:18.3518374+02:00, CPU=42.325,66s, WS=55504 KB
2025-10-21T12:06:18.3757412+02:00, CPU=42.385,20s, WS=55504 KB
2025-10-21T12:07:18.4055956+02:00, CPU=42.444,69s, WS=55504 KB
2025-10-21T12:08:18.4457765+02:00, CPU=42.504,09s, WS=55504 KB
2025-10-21T12:09:18.4712402+02:00, CPU=42.563,56s, WS=55504 KB
2025-10-21T12:10:18.5087163+02:00, CPU=42.622,80s, WS=55504 KB
2025-10-21T12:11:18.5448877+02:00, CPU=42.682,19s, WS=55504 KB
2025-10-21T12:12:18.5810380+02:00, CPU=42.741,56s, WS=55504 KB
2025-10-21T12:13:18.6159070+02:00, CPU=42.800,89s, WS=55504 KB
2025-10-21T12:14:18.6518263+02:00, CPU=42.860,38s, WS=55504 KB
2025-10-21T12:15:18.6832502+02:00, CPU=42.919,66s, WS=55504 KB
2025-10-21T12:16:18.7076020+02:00, CPU=42.978,78s, WS=55504 KB
2025-10-21T12:17:18.7406048+02:00, CPU=43.038,22s, WS=55504 KB
2025-10-21T12:18:18.7634491+02:00, CPU=43.097,53s, WS=55504 KB
2025-10-21T12:19:18.7958493+02:00, CPU=43.156,86s, WS=55504 KB
2025-10-21T12:20:18.8307136+02:00, CPU=43.216,34s, WS=55504 KB
2025-10-21T12:21:18.8536705+02:00, CPU=43.275,67s, WS=55504 KB
2025-10-21T12:22:18.8789484+02:00, CPU=43.335,08s, WS=55504 KB
2025-10-21T12:23:18.9071783+02:00, CPU=43.394,59s, WS=55504 KB
2025-10-21T12:24:18.9409029+02:00, CPU=43.454,19s, WS=55504 KB
2025-10-21T12:25:18.9686176+02:00, CPU=43.513,42s, WS=55504 KB
2025-10-21T12:26:19.0056411+02:00, CPU=43.572,86s, WS=55504 KB
2025-10-21T12:27:19.0348825+02:00, CPU=43.632,56s, WS=55504 KB
2025-10-21T12:28:19.0727294+02:00, CPU=43.692,03s, WS=55504 KB
2025-10-21T12:29:19.1099737+02:00, CPU=43.751,48s, WS=55504 KB
2025-10-21T12:30:19.1471333+02:00, CPU=43.811,05s, WS=55504 KB
2025-10-21T12:31:19.1698096+02:00, CPU=43.870,55s, WS=55504 KB
2025-10-21T12:32:19.1996245+02:00, CPU=43.929,89s, WS=55112 KB
2025-10-21T12:33:19.2393413+02:00, CPU=43.989,02s, WS=55112 KB
2025-10-21T12:34:19.2739102+02:00, CPU=44.048,23s, WS=55112 KB
2025-10-21T12:35:19.3094128+02:00, CPU=44.107,55s, WS=55112 KB
2025-10-21T12:36:19.3389725+02:00, CPU=44.166,77s, WS=55112 KB
2025-10-21T12:37:19.3757126+02:00, CPU=44.226,11s, WS=55112 KB
2025-10-21T12:38:19.4022501+02:00, CPU=44.285,39s, WS=55112 KB
2025-10-21T12:39:19.4390389+02:00, CPU=44.344,81s, WS=55112 KB
2025-10-21T12:40:19.4752365+02:00, CPU=44.404,27s, WS=55112 KB
2025-10-21T12:41:19.5075704+02:00, CPU=44.463,63s, WS=55112 KB
2025-10-21T12:42:19.5380568+02:00, CPU=44.523,19s, WS=55112 KB
2025-10-21T12:43:19.5799600+02:00, CPU=44.582,61s, WS=55112 KB
2025-10-21T12:44:19.6197525+02:00, CPU=44.642,02s, WS=55112 KB
2025-10-21T12:45:19.6443372+02:00, CPU=44.701,53s, WS=55112 KB
2025-10-21T12:46:19.6675444+02:00, CPU=44.760,75s, WS=55112 KB
2025-10-21T12:47:19.6975776+02:00, CPU=44.820,02s, WS=55112 KB
2025-10-21T12:48:19.7340262+02:00, CPU=44.879,52s, WS=55112 KB
2025-10-21T12:49:19.7597996+02:00, CPU=44.938,86s, WS=55112 KB
2025-10-21T12:50:19.7971964+02:00, CPU=44.998,09s, WS=55112 KB
2025-10-21T12:51:19.8237155+02:00, CPU=45.057,63s, WS=55112 KB
2025-10-21T12:52:19.8486534+02:00, CPU=45.116,98s, WS=55112 KB
2025-10-21T12:53:19.8833820+02:00, CPU=45.176,36s, WS=55112 KB
2025-10-21T12:54:19.9060572+02:00, CPU=45.235,73s, WS=55112 KB
2025-10-21T12:55:19.9407808+02:00, CPU=45.295,25s, WS=55112 KB
2025-10-21T12:56:19.9778482+02:00, CPU=45.354,52s, WS=55112 KB
2025-10-21T12:57:20.0048647+02:00, CPU=45.413,98s, WS=55112 KB
2025-10-21T12:58:20.0416850+02:00, CPU=45.473,39s, WS=55112 KB
2025-10-21T12:59:20.0679416+02:00, CPU=45.532,73s, WS=55112 KB
2025-10-21T13:00:20.0973552+02:00, CPU=45.592,27s, WS=55112 KB
2025-10-21T13:01:20.1225805+02:00, CPU=45.651,36s, WS=55112 KB
2025-10-21T13:02:20.1542719+02:00, CPU=45.710,77s, WS=55112 KB
2025-10-21T13:03:20.1832262+02:00, CPU=45.770,16s, WS=55112 KB
2025-10-21T13:04:20.2187016+02:00, CPU=45.829,42s, WS=55112 KB
2025-10-21T13:05:20.2579845+02:00, CPU=45.888,88s, WS=55112 KB
2025-10-21T13:06:20.2833933+02:00, CPU=45.948,27s, WS=55112 KB
2025-10-21T13:07:20.3176964+02:00, CPU=46.007,69s, WS=55112 KB
2025-10-21T13:08:20.3471623+02:00, CPU=46.067,16s, WS=55112 KB
2025-10-21T13:09:20.3851480+02:00, CPU=46.126,58s, WS=55112 KB
2025-10-21T13:10:20.4211539+02:00, CPU=46.185,98s, WS=55112 KB
2025-10-21T13:11:20.4466165+02:00, CPU=46.245,44s, WS=55112 KB
2025-10-21T13:12:20.4742872+02:00, CPU=46.304,89s, WS=55112 KB
2025-10-21T13:13:20.4985124+02:00, CPU=46.364,34s, WS=55112 KB
2025-10-21T13:14:20.5320882+02:00, CPU=46.423,81s, WS=55112 KB
2025-10-21T13:15:20.5627632+02:00, CPU=46.482,91s, WS=55112 KB
2025-10-21T13:16:20.5914056+02:00, CPU=46.542,22s, WS=55112 KB
2025-10-21T13:17:20.6187653+02:00, CPU=46.601,73s, WS=55112 KB
2025-10-21T13:18:20.6521472+02:00, CPU=46.661,19s, WS=55112 KB
2025-10-21T13:19:20.6905801+02:00, CPU=46.720,59s, WS=55112 KB
2025-10-21T13:20:20.7163647+02:00, CPU=46.779,84s, WS=55112 KB
2025-10-21T13:21:20.7521454+02:00, CPU=46.839,17s, WS=55112 KB
2025-10-21T13:22:20.7885376+02:00, CPU=46.898,52s, WS=55112 KB
2025-10-21T13:23:20.8160445+02:00, CPU=46.958,02s, WS=55112 KB
2025-10-21T13:24:20.8489741+02:00, CPU=47.017,36s, WS=55112 KB
2025-10-21T13:25:20.8824798+02:00, CPU=47.076,95s, WS=55112 KB
2025-10-21T13:26:20.9311451+02:00, CPU=47.136,36s, WS=55112 KB
2025-10-21T13:27:20.9656427+02:00, CPU=47.195,75s, WS=55112 KB
2025-10-21T13:28:21.0030407+02:00, CPU=47.255,11s, WS=55112 KB
2025-10-21T13:29:21.0408660+02:00, CPU=47.314,55s, WS=55112 KB
2025-10-21T13:30:21.0655462+02:00, CPU=47.374,02s, WS=55112 KB
2025-10-21T13:31:21.0959157+02:00, CPU=47.433,27s, WS=55112 KB
2025-10-21T13:32:21.1234398+02:00, CPU=47.492,75s, WS=55112 KB
2025-10-21T13:33:21.1515306+02:00, CPU=47.552,00s, WS=55112 KB
2025-10-21T13:34:21.1902068+02:00, CPU=47.611,34s, WS=55112 KB
2025-10-21T13:35:21.2237080+02:00, CPU=47.670,97s, WS=55112 KB
2025-10-21T13:36:21.2495990+02:00, CPU=47.730,34s, WS=55112 KB
2025-10-21T13:37:21.2754188+02:00, CPU=47.789,77s, WS=55112 KB
2025-10-21T13:38:21.3130738+02:00, CPU=47.849,09s, WS=55112 KB
2025-10-21T13:39:21.3438746+02:00, CPU=47.908,44s, WS=55112 KB
2025-10-21T13:40:21.3797453+02:00, CPU=47.968,11s, WS=55112 KB
2025-10-21T13:41:21.4019910+02:00, CPU=48.027,55s, WS=55112 KB
2025-10-21T13:42:21.4249370+02:00, CPU=48.087,11s, WS=55112 KB
2025-10-21T13:43:21.4508601+02:00, CPU=48.146,48s, WS=55112 KB
2025-10-21T13:44:21.4873856+02:00, CPU=48.205,75s, WS=55112 KB
2025-10-21T13:45:21.5134392+02:00, CPU=48.265,02s, WS=55112 KB
2025-10-21T13:46:21.5521442+02:00, CPU=48.324,42s, WS=55112 KB
2025-10-21T13:47:21.5877184+02:00, CPU=48.383,72s, WS=55112 KB
2025-10-21T13:48:21.6139977+02:00, CPU=48.443,17s, WS=55112 KB
2025-10-21T13:49:21.6419770+02:00, CPU=48.502,48s, WS=55112 KB
2025-10-21T13:50:21.6717283+02:00, CPU=48.561,86s, WS=55112 KB
2025-10-21T13:51:21.7096502+02:00, CPU=48.621,03s, WS=55112 KB
2025-10-21T13:52:21.7426366+02:00, CPU=48.680,23s, WS=55112 KB
2025-10-21T13:53:21.7770780+02:00, CPU=48.739,58s, WS=55112 KB
2025-10-21T13:54:21.8148036+02:00, CPU=48.799,00s, WS=55112 KB
2025-10-21T13:55:21.8437605+02:00, CPU=48.858,36s, WS=55112 KB
2025-10-21T13:56:21.8713921+02:00, CPU=48.917,70s, WS=55112 KB
2025-10-21T13:57:21.9055499+02:00, CPU=48.976,97s, WS=55112 KB
2025-10-21T13:58:21.9425691+02:00, CPU=49.036,50s, WS=55112 KB
2025-10-21T13:59:21.9684505+02:00, CPU=49.095,95s, WS=55112 KB
2025-10-21T14:00:21.9969327+02:00, CPU=49.155,23s, WS=55112 KB
2025-10-21T14:01:22.0300061+02:00, CPU=49.214,86s, WS=55112 KB
2025-10-21T14:02:22.0620207+02:00, CPU=49.274,13s, WS=55112 KB
2025-10-21T14:03:22.0995300+02:00, CPU=49.333,78s, WS=55112 KB
2025-10-21T14:04:22.1234479+02:00, CPU=49.393,25s, WS=55112 KB
2025-10-21T14:05:22.1592934+02:00, CPU=49.452,63s, WS=55112 KB
2025-10-21T14:06:22.1937971+02:00, CPU=49.512,09s, WS=55112 KB
2025-10-21T14:07:22.2293178+02:00, CPU=49.571,56s, WS=55112 KB
2025-10-21T14:08:22.2603872+02:00, CPU=49.630,97s, WS=55112 KB
2025-10-21T14:09:22.2859149+02:00, CPU=49.690,41s, WS=55112 KB
2025-10-21T14:10:22.3238798+02:00, CPU=49.749,80s, WS=55112 KB
2025-10-21T14:11:22.3525382+02:00, CPU=49.809,09s, WS=55112 KB
2025-10-21T14:12:22.3848211+02:00, CPU=49.868,38s, WS=55112 KB
2025-10-21T14:13:22.4107958+02:00, CPU=49.927,77s, WS=55112 KB
2025-10-21T14:14:22.4395693+02:00, CPU=49.987,19s, WS=55112 KB
2025-10-21T14:15:22.4764988+02:00, CPU=50.046,47s, WS=55112 KB
2025-10-21T14:16:22.5158743+02:00, CPU=50.105,83s, WS=55112 KB
2025-10-21T14:17:22.5492706+02:00, CPU=50.165,33s, WS=55112 KB
2025-10-21T14:18:22.5770788+02:00, CPU=50.224,80s, WS=55112 KB
2025-10-21T14:19:22.6015419+02:00, CPU=50.284,13s, WS=55112 KB
2025-10-21T14:20:22.6296962+02:00, CPU=50.343,44s, WS=55112 KB
2025-10-21T14:21:22.6670820+02:00, CPU=50.402,69s, WS=55112 KB
2025-10-21T14:22:22.6930801+02:00, CPU=50.461,94s, WS=55112 KB
2025-10-21T14:23:22.7223663+02:00, CPU=50.521,33s, WS=55112 KB
2025-10-21T14:24:22.7594378+02:00, CPU=50.580,91s, WS=55112 KB
2025-10-21T14:25:22.7935618+02:00, CPU=50.640,47s, WS=55112 KB
2025-10-21T14:26:22.8565344+02:00, CPU=50.699,78s, WS=55112 KB
2025-10-21T14:27:22.8982564+02:00, CPU=50.759,20s, WS=55112 KB
2025-10-21T14:28:22.9215181+02:00, CPU=50.818,44s, WS=55112 KB
2025-10-21T14:29:22.9475050+02:00, CPU=50.877,75s, WS=55112 KB
2025-10-21T14:30:22.9870535+02:00, CPU=50.937,19s, WS=55112 KB
2025-10-21T14:31:23.0140149+02:00, CPU=50.996,58s, WS=55112 KB
2025-10-21T14:32:23.0532034+02:00, CPU=51.056,08s, WS=55112 KB
2025-10-21T14:33:23.0798690+02:00, CPU=51.115,34s, WS=55328 KB
2025-10-21T14:34:23.1081391+02:00, CPU=51.174,75s, WS=55328 KB
2025-10-21T14:35:23.1409623+02:00, CPU=51.234,20s, WS=55328 KB
2025-10-21T14:36:23.1781598+02:00, CPU=51.293,34s, WS=55328 KB
2025-10-21T14:37:23.2079470+02:00, CPU=51.352,67s, WS=55328 KB
2025-10-21T14:38:23.2398081+02:00, CPU=51.412,03s, WS=55328 KB
2025-10-21T14:39:23.2800738+02:00, CPU=51.471,16s, WS=55328 KB
2025-10-21T14:40:23.3067326+02:00, CPU=51.530,58s, WS=55328 KB
2025-10-21T14:41:23.3395204+02:00, CPU=51.589,70s, WS=55328 KB
2025-10-21T14:42:23.3721630+02:00, CPU=51.648,97s, WS=55328 KB
2025-10-21T14:43:23.3966633+02:00, CPU=51.708,48s, WS=55328 KB
2025-10-21T14:44:23.4220462+02:00, CPU=51.767,88s, WS=55328 KB
2025-10-21T14:45:23.4506546+02:00, CPU=51.827,19s, WS=55328 KB
2025-10-21T14:46:23.4810693+02:00, CPU=51.886,59s, WS=55328 KB
2025-10-21T14:47:23.5043425+02:00, CPU=51.946,11s, WS=55328 KB
2025-10-21T14:48:23.5364785+02:00, CPU=52.005,41s, WS=55328 KB
2025-10-21T14:49:23.5718794+02:00, CPU=52.064,80s, WS=55328 KB
2025-10-21T14:50:23.5993625+02:00, CPU=52.124,30s, WS=55328 KB
2025-10-21T14:51:23.6350053+02:00, CPU=52.183,86s, WS=55328 KB
2025-10-21T14:52:23.6608718+02:00, CPU=52.243,22s, WS=55328 KB
2025-10-21T14:53:23.6885745+02:00, CPU=52.302,75s, WS=55328 KB
2025-10-21T14:54:23.7193023+02:00, CPU=52.362,17s, WS=55320 KB
2025-10-21T14:55:23.7502337+02:00, CPU=52.421,42s, WS=55320 KB
2025-10-21T14:56:23.7854331+02:00, CPU=52.480,84s, WS=55320 KB
2025-10-21T14:57:23.8227704+02:00, CPU=52.540,36s, WS=55320 KB
2025-10-21T14:58:23.8496268+02:00, CPU=52.599,69s, WS=55320 KB
2025-10-21T14:59:23.8767504+02:00, CPU=52.659,16s, WS=55320 KB
2025-10-21T15:00:23.9075670+02:00, CPU=52.718,45s, WS=55320 KB
2025-10-21T15:01:23.9404642+02:00, CPU=52.777,67s, WS=55320 KB
2025-10-21T15:02:23.9781835+02:00, CPU=52.836,83s, WS=55320 KB
2025-10-21T15:03:24.0062190+02:00, CPU=52.896,22s, WS=55320 KB
2025-10-21T15:04:24.0438214+02:00, CPU=52.955,38s, WS=55320 KB
2025-10-21T15:05:24.0689500+02:00, CPU=53.014,69s, WS=55320 KB
2025-10-21T15:06:24.1012956+02:00, CPU=53.074,16s, WS=55320 KB
2025-10-21T15:07:24.1341745+02:00, CPU=53.133,63s, WS=55320 KB
2025-10-21T15:08:24.1667900+02:00, CPU=53.193,13s, WS=55320 KB
2025-10-21T15:09:24.2022590+02:00, CPU=53.252,30s, WS=55320 KB
2025-10-21T15:10:24.2394422+02:00, CPU=53.311,48s, WS=55320 KB
2025-10-21T15:11:24.2678607+02:00, CPU=53.370,72s, WS=55320 KB
2025-10-21T15:12:24.2933576+02:00, CPU=53.430,00s, WS=55320 KB
2025-10-21T15:13:24.3274652+02:00, CPU=53.489,19s, WS=55320 KB
2025-10-21T15:14:24.3599890+02:00, CPU=53.548,48s, WS=55320 KB
2025-10-21T15:15:24.3977948+02:00, CPU=53.607,91s, WS=55320 KB
2025-10-21T15:16:24.4299390+02:00, CPU=53.667,31s, WS=55320 KB
2025-10-21T15:17:24.4614190+02:00, CPU=53.726,72s, WS=55320 KB
2025-10-21T15:18:24.4856952+02:00, CPU=53.785,81s, WS=55320 KB
2025-10-21T15:19:24.5243258+02:00, CPU=53.845,09s, WS=55320 KB
2025-10-21T15:20:24.5627029+02:00, CPU=53.904,45s, WS=55320 KB
2025-10-21T15:21:24.5990968+02:00, CPU=53.963,39s, WS=55320 KB
2025-10-21T15:22:24.6313287+02:00, CPU=54.022,70s, WS=55320 KB
2025-10-21T15:23:24.6695029+02:00, CPU=54.082,08s, WS=55320 KB
2025-10-21T15:24:24.7052042+02:00, CPU=54.141,58s, WS=55320 KB
2025-10-21T15:25:24.7375244+02:00, CPU=54.201,02s, WS=55320 KB
2025-10-21T15:26:24.7726154+02:00, CPU=54.260,38s, WS=55320 KB
2025-10-21T15:27:24.8072197+02:00, CPU=54.319,58s, WS=55320 KB
2025-10-21T15:28:24.8394579+02:00, CPU=54.379,02s, WS=55320 KB
2025-10-21T15:29:24.8760093+02:00, CPU=54.438,44s, WS=55320 KB
2025-10-21T15:30:24.9162580+02:00, CPU=54.497,86s, WS=55320 KB
2025-10-21T15:31:24.9444699+02:00, CPU=54.557,20s, WS=55320 KB
2025-10-21T15:32:24.9812693+02:00, CPU=54.616,50s, WS=55320 KB
2025-10-21T15:33:25.0208816+02:00, CPU=54.675,67s, WS=55320 KB
2025-10-21T15:34:25.0595957+02:00, CPU=54.735,13s, WS=55320 KB
2025-10-21T15:35:25.0914858+02:00, CPU=54.794,53s, WS=55320 KB
2025-10-21T15:36:25.1242807+02:00, CPU=54.853,97s, WS=55320 KB
2025-10-21T15:37:25.1614867+02:00, CPU=54.912,75s, WS=55320 KB
2025-10-21T15:38:25.1979472+02:00, CPU=54.971,45s, WS=55320 KB
2025-10-21T15:39:25.2288980+02:00, CPU=55.030,83s, WS=55320 KB
2025-10-21T15:40:25.2601772+02:00, CPU=55.090,44s, WS=55320 KB
2025-10-21T15:41:25.2875576+02:00, CPU=55.149,94s, WS=55320 KB
2025-10-21T15:42:25.3189030+02:00, CPU=55.209,56s, WS=55320 KB
2025-10-21T15:43:25.3498719+02:00, CPU=55.268,91s, WS=55320 KB
2025-10-21T15:44:25.3875554+02:00, CPU=55.328,39s, WS=55320 KB
2025-10-21T15:45:25.4155341+02:00, CPU=55.387,67s, WS=55320 KB
2025-10-21T15:46:25.4504075+02:00, CPU=55.447,06s, WS=55320 KB
2025-10-21T15:47:25.4913589+02:00, CPU=55.506,28s, WS=55320 KB
2025-10-21T15:48:25.5208493+02:00, CPU=55.565,72s, WS=55320 KB
2025-10-21T15:49:25.5473483+02:00, CPU=55.625,22s, WS=55320 KB
2025-10-21T15:50:25.5805752+02:00, CPU=55.684,77s, WS=55320 KB
2025-10-21T15:51:25.6085554+02:00, CPU=55.744,31s, WS=55320 KB
2025-10-21T15:52:25.6433522+02:00, CPU=55.804,00s, WS=54156 KB
2025-10-21T15:53:25.6657062+02:00, CPU=55.863,48s, WS=54156 KB
2025-10-21T15:54:25.6967951+02:00, CPU=55.922,91s, WS=54156 KB
2025-10-21T15:55:25.7338889+02:00, CPU=55.982,30s, WS=54156 KB
2025-10-21T15:56:25.9048026+02:00, CPU=s, WS=0 KB
2025-10-21T15:57:25.9177831+02:00, CPU=s, WS=0 KB
2025-10-21T15:58:25.9383154+02:00, CPU=s, WS=0 KB
2025-10-21T15:59:25.9580046+02:00, CPU=s, WS=0 KB
2025-10-21T16:00:25.9736139+02:00, CPU=s, WS=0 KB
2025-10-21T16:01:26.0019215+02:00, CPU=s, WS=0 KB
2025-10-21T16:02:26.0447040+02:00, CPU=s, WS=0 KB
2025-10-21T16:03:26.0601636+02:00, CPU=s, WS=0 KB
2025-10-21T16:04:26.0871232+02:00, CPU=s, WS=0 KB
2025-10-21T16:05:26.1028697+02:00, CPU=s, WS=0 KB
2025-10-21T16:06:26.1345202+02:00, CPU=s, WS=0 KB
2025-10-21T16:07:26.1601945+02:00, CPU=s, WS=0 KB
2025-10-21T16:08:26.1789842+02:00, CPU=s, WS=0 KB
2025-10-21T16:09:26.1992342+02:00, CPU=s, WS=0 KB
2025-10-21T16:10:26.2245623+02:00, CPU=s, WS=0 KB
2025-10-21T16:11:26.2445021+02:00, CPU=s, WS=0 KB
2025-10-21T16:12:26.2642977+02:00, CPU=s, WS=0 KB
2025-10-21T16:13:26.2921915+02:00, CPU=s, WS=0 KB
2025-10-21T16:14:26.3212239+02:00, CPU=s, WS=0 KB
2025-10-21T16:15:26.3431891+02:00, CPU=s, WS=0 KB
2025-10-21T16:16:26.3636789+02:00, CPU=s, WS=0 KB
2025-10-21T16:17:26.3895071+02:00, CPU=s, WS=0 KB
2025-10-21T16:18:26.4101011+02:00, CPU=s, WS=0 KB
2025-10-21T16:19:26.4390894+02:00, CPU=s, WS=0 KB
2025-10-21T16:20:26.4627859+02:00, CPU=s, WS=0 KB
2025-10-21T16:21:26.4907960+02:00, CPU=s, WS=0 KB
2025-10-21T16:22:26.5182367+02:00, CPU=s, WS=0 KB
2025-10-21T16:23:26.5351600+02:00, CPU=s, WS=0 KB
2025-10-21T16:24:26.5624965+02:00, CPU=s, WS=0 KB
2025-10-21T16:25:26.5793683+02:00, CPU=s, WS=0 KB
2025-10-21T16:26:26.6100715+02:00, CPU=s, WS=0 KB
2025-10-21T16:27:26.6380780+02:00, CPU=s, WS=0 KB
2025-10-21T16:28:26.6564589+02:00, CPU=s, WS=0 KB
2025-10-21T16:29:26.6761170+02:00, CPU=s, WS=0 KB
2025-10-21T16:30:26.6935004+02:00, CPU=s, WS=0 KB
2025-10-21T16:31:26.7163527+02:00, CPU=s, WS=0 KB
2025-10-21T16:32:26.7303283+02:00, CPU=s, WS=0 KB
2025-10-21T16:33:26.7467692+02:00, CPU=s, WS=0 KB
2025-10-21T16:34:26.7619537+02:00, CPU=s, WS=0 KB
2025-10-21T16:35:26.7847145+02:00, CPU=s, WS=0 KB
2025-10-21T16:36:26.8065224+02:00, CPU=s, WS=0 KB
2025-10-21T16:37:26.8190839+02:00, CPU=s, WS=0 KB
2025-10-21T16:38:26.8405103+02:00, CPU=s, WS=0 KB
2025-10-21T16:39:26.8631855+02:00, CPU=s, WS=0 KB
2025-10-21T16:40:26.8774815+02:00, CPU=s, WS=0 KB
2025-10-21T16:41:26.8992310+02:00, CPU=s, WS=0 KB
2025-10-21T16:42:26.9162531+02:00, CPU=s, WS=0 KB
2025-10-21T16:43:26.9353910+02:00, CPU=s, WS=0 KB
2025-10-21T16:44:26.9542679+02:00, CPU=s, WS=0 KB
2025-10-21T16:45:26.9764305+02:00, CPU=s, WS=0 KB
2025-10-21T16:46:26.9990942+02:00, CPU=s, WS=0 KB
2025-10-21T16:47:27.0248799+02:00, CPU=s, WS=0 KB
2025-10-21T16:48:27.0370661+02:00, CPU=s, WS=0 KB
2025-10-21T16:49:27.0487843+02:00, CPU=s, WS=0 KB
2025-10-21T16:50:27.0581952+02:00, CPU=s, WS=0 KB
2025-10-21T16:51:27.0762724+02:00, CPU=s, WS=0 KB
2025-10-21T16:52:27.0863364+02:00, CPU=s, WS=0 KB
2025-10-21T16:53:27.1019882+02:00, CPU=s, WS=0 KB
2025-10-21T16:54:27.1176900+02:00, CPU=s, WS=0 KB
2025-10-21T16:55:27.1432160+02:00, CPU=s, WS=0 KB
2025-10-21T16:56:27.1672239+02:00, CPU=s, WS=0 KB
2025-10-21T16:57:27.1937335+02:00, CPU=s, WS=0 KB
2025-10-21T16:58:27.2105365+02:00, CPU=s, WS=0 KB
2025-10-21T16:59:27.2265786+02:00, CPU=s, WS=0 KB
2025-10-21T17:00:27.2604649+02:00, CPU=s, WS=0 KB
2025-10-21T17:01:27.2896017+02:00, CPU=s, WS=0 KB
2025-10-21T17:02:27.3125903+02:00, CPU=s, WS=0 KB
2025-10-21T17:03:27.3360484+02:00, CPU=s, WS=0 KB
2025-10-21T17:04:27.3528113+02:00, CPU=s, WS=0 KB
2025-10-21T17:05:27.3738325+02:00, CPU=s, WS=0 KB
2025-10-21T17:06:27.3937938+02:00, CPU=s, WS=0 KB
2025-10-21T17:07:27.4064996+02:00, CPU=s, WS=0 KB
2025-10-21T17:08:27.4319363+02:00, CPU=s, WS=0 KB
2025-10-21T17:09:27.4577392+02:00, CPU=s, WS=0 KB
2025-10-21T17:10:27.4814651+02:00, CPU=s, WS=0 KB
2025-10-21T17:11:27.5074312+02:00, CPU=s, WS=0 KB
2025-10-21T17:12:27.5192907+02:00, CPU=s, WS=0 KB
2025-10-21T17:13:27.5382282+02:00, CPU=s, WS=0 KB
2025-10-21T17:14:27.5558530+02:00, CPU=s, WS=0 KB
2025-10-21T17:15:27.5808112+02:00, CPU=s, WS=0 KB
2025-10-21T17:16:27.6043993+02:00, CPU=s, WS=0 KB
2025-10-21T17:17:27.6285648+02:00, CPU=s, WS=0 KB
2025-10-21T17:18:27.6577328+02:00, CPU=s, WS=0 KB
2025-10-21T17:19:27.6751801+02:00, CPU=s, WS=0 KB
2025-10-21T17:20:27.6961802+02:00, CPU=s, WS=0 KB
2025-10-21T17:21:27.7155894+02:00, CPU=s, WS=0 KB
2025-10-21T17:22:27.7412838+02:00, CPU=s, WS=0 KB
2025-10-21T17:23:27.7668389+02:00, CPU=s, WS=0 KB
2025-10-21T17:24:27.7923570+02:00, CPU=s, WS=0 KB
2025-10-21T17:25:27.8085367+02:00, CPU=s, WS=0 KB
2025-10-21T17:26:27.8345536+02:00, CPU=s, WS=0 KB
2025-10-21T17:27:27.8511492+02:00, CPU=s, WS=0 KB
2025-10-21T17:28:27.8758357+02:00, CPU=s, WS=0 KB
2025-10-21T17:29:27.9003161+02:00, CPU=s, WS=0 KB
2025-10-21T17:30:27.9235900+02:00, CPU=s, WS=0 KB
2025-10-21T17:31:27.9456951+02:00, CPU=s, WS=0 KB
2025-10-21T17:32:27.9676512+02:00, CPU=s, WS=0 KB
2025-10-21T17:33:27.9950343+02:00, CPU=s, WS=0 KB
2025-10-21T17:34:28.0205338+02:00, CPU=s, WS=0 KB
2025-10-21T17:35:28.0402346+02:00, CPU=s, WS=0 KB
2025-10-21T17:36:28.0602038+02:00, CPU=s, WS=0 KB
2025-10-21T17:37:28.0791309+02:00, CPU=s, WS=0 KB
2025-10-21T17:38:28.1082822+02:00, CPU=s, WS=0 KB
2025-10-21T17:39:28.1363507+02:00, CPU=s, WS=0 KB
2025-10-21T17:40:28.1595788+02:00, CPU=s, WS=0 KB
2025-10-21T17:41:28.1843704+02:00, CPU=s, WS=0 KB
2025-10-21T17:42:28.2008872+02:00, CPU=s, WS=0 KB
2025-10-21T17:43:28.2240086+02:00, CPU=s, WS=0 KB
2025-10-21T17:44:28.2420826+02:00, CPU=s, WS=0 KB
2025-10-21T17:45:28.2788474+02:00, CPU=0,06s, WS=32048 KB
2025-10-21T17:46:28.3100562+02:00, CPU=0,06s, WS=31700 KB
2025-10-21T17:47:28.3347427+02:00, CPU=0,06s, WS=31700 KB
2025-10-21T17:48:28.3610738+02:00, CPU=0,06s, WS=31704 KB
